benchmark_id,trial_id,trial_seed,validation_status,run_status,predicate_pass,failure_reason,interface_metrics,transport_collapse_persisted,transport_collapse_continuation_id,transport_collapse_mapping,designated_loop_id,predictive_moved_class_ids,predictive_moved_class_fraction
memory_wheel,memory_wheel_perturbation:trial:0,17714173978827384600,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.9, ""discrepancy_metric_value_exact"": ""9/10"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:1,15193605134610535286,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:2,5810956428060980168,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.95, ""discrepancy_metric_value_exact"": ""19/20"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:3,5159260402745463674,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:4,9235265607367335882,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.95, ""discrepancy_metric_value_exact"": ""19/20"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:5,5523590228943023104,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:6,3922097529045387717,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.9, ""discrepancy_metric_value_exact"": ""9/10"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:7,888001494791665625,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:8,5196283084680392869,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:9,396489679728548303,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:10,1627792006859753656,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.95, ""discrepancy_metric_value_exact"": ""19/20"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:11,8119076134621134922,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.9, ""discrepancy_metric_value_exact"": ""9/10"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:12,6312036359181019002,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
memory_wheel,memory_wheel_perturbation:trial:13,5288634739245888331,passed,passed,true,,"[{""class_label"": ""coherent_candidate"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.95, ""discrepancy_metric_value_exact"": ""19/20"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 1.0, ""predictive_loop_score_exact"": ""1"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}]",,,,swap_mid,"C0, C1",1
