benchmark_id,trial_id,trial_seed,validation_status,run_status,predicate_pass,failure_reason,interface_metrics,transport_collapse_persisted,transport_collapse_continuation_id,transport_collapse_mapping,designated_loop_id,predictive_moved_class_ids,predictive_moved_class_fraction
protocol_trap_honest,protocol_trap_honest_perturbation:trial:0,12157848997301943146,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:1,4684185384363458893,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:2,3683707984343481678,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:3,15946377680299040831,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:4,17671861393681076516,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:5,13817114657575233542,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:6,18318497070207138185,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:7,756844130998303808,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:8,9540106978272295320,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:9,15266727106508201720,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:10,11019999288501902882,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:11,857406380688390792,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:12,3032764378179509772,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:13,8552763186346697223,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:14,4939077452568102363,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:15,15165781595980541967,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:16,1914656211043179878,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
protocol_trap_honest,protocol_trap_honest_perturbation:trial:17,1463276520839516946,passed,passed,true,,"[{""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",,,,,,
